Tick,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13
1441,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1442,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1443,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1444,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1445,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1446,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1447,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1448,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1449,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1450,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1451,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1452,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1453,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1454,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1455,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1456,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1457,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1458,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1459,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1460,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1461,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1462,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1463,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1464,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1465,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1466,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1467,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1468,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1469,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1470,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1471,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1472,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1473,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1474,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1475,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1476,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1477,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1478,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1479,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1480,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1481,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1482,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1483,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1484,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1485,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1486,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1487,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1488,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1489,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1490,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1491,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1492,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1493,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1494,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1495,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1496,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1497,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1498,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1499,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1500,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1501,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1502,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1503,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1504,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1505,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1506,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1507,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1508,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1509,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1510,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1511,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1512,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1513,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1514,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1515,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1516,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1517,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1518,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1519,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1520,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1521,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1522,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1523,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1524,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1525,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1526,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1527,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1528,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1529,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1530,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1531,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1532,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1533,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1534,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1535,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1536,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1537,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1538,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1539,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1540,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1541,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1542,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1543,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1544,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1545,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1546,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1547,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1548,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1549,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1550,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1551,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1552,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1553,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1554,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1555,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1556,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1557,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1558,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1559,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1560,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1561,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1562,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1563,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1564,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1565,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1566,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1567,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1568,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1569,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1570,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1571,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1572,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1573,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1574,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1575,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1576,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1577,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1578,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1579,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1580,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1581,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1582,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1583,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1584,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1585,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1586,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1587,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1588,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1589,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1590,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1591,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1592,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1593,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1594,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1595,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1596,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1597,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1598,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1599,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1600,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1601,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1602,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1603,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1604,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1605,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1606,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1607,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1608,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1609,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1610,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1611,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1612,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1613,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1614,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1615,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1616,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1617,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1618,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1619,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1620,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1621,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1622,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1623,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1624,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1625,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1626,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1627,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1628,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1629,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1630,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1631,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1632,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1633,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1634,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1635,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1636,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1637,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1638,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1639,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1640,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1641,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1642,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1643,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1644,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1645,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
