time,success_cloudlets,pending_cloudlets,power_kW,c_power
3936,36730,63,0.1140,448.7040
3937,36730,63,0.1140,448.8180
3938,36730,63,0.1140,448.9320
3939,36793,63,0.1140,449.0460
3940,36793,63,0.1140,449.1600
3941,36793,63,0.1140,449.2740
3942,36793,63,0.1140,449.3880
3943,36793,63,0.1140,449.5020
3944,36793,63,0.1140,449.6160
3945,36856,63,0.1140,449.7300
3946,36856,63,0.1140,449.8440
3947,36856,63,0.1140,449.9580
3948,36856,63,0.1140,450.0720
3949,36856,63,0.1140,450.1860
3950,36856,63,0.1140,450.3000
3951,36856,63,0.1140,450.4140
3952,36919,63,0.1140,450.5280
3953,36919,63,0.1140,450.6420
3954,36919,63,0.1140,450.7560
3955,36919,63,0.1140,450.8700
3956,36919,63,0.1140,450.9840
3957,36919,63,0.1140,451.0980
3958,36919,63,0.1140,451.2120
3959,36982,63,0.1140,451.3260
3960,36982,63,0.1140,451.4400
3961,36982,63,0.1140,451.5540
3962,36982,63,0.1140,451.6680
3963,36982,63,0.1140,451.7820
3964,36982,63,0.1140,451.8960
3965,36982,63,0.1140,452.0100
3966,37045,63,0.1140,452.1240
3967,37045,63,0.1140,452.2380
3968,37045,63,0.1140,452.3520
3969,37045,63,0.1140,452.4660
3970,37045,63,0.1140,452.5800
3971,37045,63,0.1140,452.6940
3972,37045,63,0.1140,452.8080
3973,37108,63,0.1140,452.9220
3974,37108,63,0.1140,453.0360
3975,37108,63,0.1140,453.1500
3976,37108,63,0.1140,453.2640
3977,37108,63,0.1140,453.3780
3978,37108,63,0.1140,453.4920
3979,37171,63,0.1140,453.6060
3980,37171,63,0.1140,453.7200
3981,37171,63,0.1140,453.8340
3982,37171,63,0.1140,453.9480
3983,37171,63,0.1140,454.0620
3984,37171,63,0.1140,454.1760
3985,37171,63,0.1140,454.2900
3986,37234,63,0.1140,454.4040
3987,37234,63,0.1140,454.5180
3988,37234,63,0.1140,454.6320
3989,37234,63,0.1140,454.7460
3990,37234,63,0.1140,454.8600
3991,37234,63,0.1140,454.9740
3992,37234,63,0.1140,455.0880
3993,37297,63,0.1140,455.2020
3994,37297,63,0.1140,455.3160
3995,37297,63,0.1140,455.4300
3996,37297,63,0.1140,455.5440
3997,37297,63,0.1140,455.6580
3998,37297,63,0.1140,455.7720
3999,37297,63,0.1140,455.8860
4000,37360,63,0.1140,456.0000
4001,37360,63,0.1140,456.1140
4002,37360,63,0.1140,456.2280
4003,37360,63,0.1140,456.3420
4004,37360,63,0.1140,456.4560
4005,37360,63,0.1140,456.5700
4006,37360,63,0.1140,456.6840
4007,37423,63,0.1140,456.7980
4008,37423,63,0.1140,456.9120
4009,37423,63,0.1140,457.0260
4010,37423,63,0.1140,457.1400
4011,37423,63,0.1140,457.2540
4012,37423,63,0.1140,457.3680
4013,37486,63,0.1140,457.4820
4014,37486,63,0.1140,457.5960
4015,37486,63,0.1140,457.7100
4016,37486,63,0.1140,457.8240
4017,37486,63,0.1140,457.9380
4018,37486,63,0.1140,458.0520
4019,37486,63,0.1140,458.1660
4020,37549,63,0.1140,458.2800
4021,37549,63,0.1140,458.3940
4022,37549,63,0.1140,458.5080
4023,37549,63,0.1140,458.6220
4024,37549,63,0.1140,458.7360
4025,37549,63,0.1140,458.8500
4026,37549,63,0.1140,458.9640
4027,37612,63,0.1140,459.0780
4028,37612,63,0.1140,459.1920
4029,37612,63,0.1140,459.3060
4030,37612,63,0.1140,459.4200
4031,37612,63,0.1140,459.5340
4032,37612,63,0.1140,459.6480
4033,37612,63,0.1140,459.7620
4034,37675,63,0.1140,459.8760
4035,37675,63,0.1140,459.9900
4036,37675,63,0.1140,460.1040
4037,37675,63,0.1140,460.2180
4038,37675,63,0.1140,460.3320
4039,37675,63,0.1140,460.4460
4040,37675,63,0.1140,460.5600
4041,37738,63,0.1140,460.6740
4042,37738,63,0.1140,460.7880
4043,37738,63,0.1140,460.9020
4044,37738,63,0.1140,461.0160
4045,37738,63,0.1140,461.1300
4046,37738,63,0.1140,461.2440
4047,37801,63,0.1140,461.3580
4048,37801,63,0.1140,461.4720
4049,37801,63,0.1140,461.5860
4050,37801,63,0.1140,461.7000
4051,37801,63,0.1140,461.8140
4052,37801,63,0.1140,461.9280
4053,37801,63,0.1140,462.0420
4054,37864,63,0.1140,462.1560
4055,37864,63,0.1140,462.2700
4056,37864,63,0.1140,462.3840
4057,37864,63,0.1140,462.4980
4058,37864,63,0.1140,462.6120
4059,37864,63,0.1140,462.7260
4060,37864,63,0.1140,462.8400
4061,37927,63,0.1140,462.9540
4062,37927,63,0.1140,463.0680
4063,37927,63,0.1140,463.1820
4064,37927,63,0.1140,463.2960
4065,37927,63,0.1140,463.4100
4066,37927,63,0.1140,463.5240
4067,37927,63,0.1140,463.6380
4068,37990,63,0.1140,463.7520
4069,37990,63,0.1140,463.8660
4070,37990,63,0.1140,463.9800
4071,37990,63,0.1140,464.0940
4072,37990,63,0.1140,464.2080
4073,37990,63,0.1140,464.3220
4074,37990,63,0.1140,464.4360
4075,38053,63,0.1140,464.5500
4076,38053,63,0.1140,464.6640
4077,38053,63,0.1140,464.7780
4078,38053,63,0.1140,464.8920
4079,38053,63,0.1140,465.0060
4080,38053,63,0.1140,465.1200
4081,38116,63,0.1140,465.2340
4082,38116,63,0.1140,465.3480
4083,38116,63,0.1140,465.4620
4084,38116,63,0.1140,465.5760
4085,38116,63,0.1140,465.6900
4086,38116,63,0.1140,465.8040
4087,38116,63,0.1140,465.9180
4088,38179,63,0.1140,466.0320
4089,38179,63,0.1140,466.1460
4090,38179,63,0.1140,466.2600
4091,38179,63,0.1140,466.3740
4092,38179,63,0.1140,466.4880
4093,38179,63,0.1140,466.6020
4094,38179,63,0.1140,466.7160
4095,38242,63,0.1140,466.8300
4096,38242,63,0.1140,466.9440
4097,38242,63,0.1140,467.0580
4098,38242,63,0.1140,467.1720
4099,38242,63,0.1140,467.2860
4100,38242,63,0.1140,467.4000
4101,38242,63,0.1140,467.5140
4102,38305,63,0.1140,467.6280
4103,38305,63,0.1140,467.7420
4104,38305,63,0.1140,467.8560
4105,38305,63,0.1140,467.9700
4106,38305,63,0.1140,468.0840
4107,38305,63,0.1140,468.1980
4108,38305,63,0.1140,468.3120
4109,38368,63,0.1140,468.4260
4110,38368,63,0.1140,468.5400
4111,38368,63,0.1140,468.6540
4112,38368,63,0.1140,468.7680
4113,38368,63,0.1140,468.8820
4114,38368,63,0.1140,468.9960
4115,38431,63,0.1140,469.1100
4116,38431,63,0.1140,469.2240
4117,38431,63,0.1140,469.3380
4118,38431,63,0.1140,469.4520
4119,38431,63,0.1140,469.5660
4120,38431,63,0.1140,469.6800
4121,38431,63,0.1140,469.7940
4122,38494,63,0.1140,469.9080
4123,38494,63,0.1140,470.0220
4124,38494,63,0.1140,470.1360
4125,38494,63,0.1140,470.2500
4126,38494,63,0.1140,470.3640
4127,38494,63,0.1140,470.4780
4128,38494,63,0.1140,470.5920
4129,38557,63,0.1140,470.7060
4130,38557,63,0.1140,470.8200
4131,38557,63,0.1140,470.9340
4132,38557,63,0.1140,471.0480
4133,38557,63,0.1140,471.1620
4134,38557,63,0.1140,471.2760
4135,38557,63,0.1140,471.3900
4136,38620,63,0.1140,471.5040
4137,38620,63,0.1140,471.6180
4138,38620,63,0.1140,471.7320
4139,38620,63,0.1140,471.8460
4140,38620,63,0.1140,471.9600
4141,38620,63,0.1140,472.0740
4142,38620,63,0.1140,472.1880
4143,38683,63,0.1140,472.3020
4144,38683,63,0.1140,472.4160
4145,38683,63,0.1140,472.5300
4146,38683,63,0.1140,472.6440
4147,38683,63,0.1140,472.7580
4148,38683,63,0.1140,472.8720
4149,38746,63,0.1140,472.9860
4150,38746,63,0.1140,473.1000
4151,38746,63,0.1140,473.2140
4152,38746,63,0.1140,473.3280
4153,38746,63,0.1140,473.4420
4154,38746,63,0.1140,473.5560
4155,38746,63,0.1140,473.6700
4156,38809,63,0.1140,473.7840
4157,38809,63,0.1140,473.8980
4158,38809,63,0.1140,474.0120
4159,38809,63,0.1140,474.1260
4160,38809,63,0.1140,474.2400
4161,38809,63,0.1140,474.3540
4162,38809,63,0.1140,474.4680
4163,38872,63,0.1140,474.5820
4164,38872,63,0.1140,474.6960
4165,38872,63,0.1140,474.8100
4166,38872,63,0.1140,474.9240
4167,38872,63,0.1140,475.0380
4168,38872,63,0.1140,475.1520
4169,38872,63,0.1140,475.2660
4170,38935,63,0.1140,475.3800
4171,38935,63,0.1140,475.4940
4172,38935,63,0.1140,475.6080
4173,38935,63,0.1140,475.7220
4174,38935,63,0.1140,475.8360
4175,38935,63,0.1140,475.9500
4176,38935,63,0.1140,476.0640
4177,38998,63,0.1140,476.1780
4178,38998,63,0.1140,476.2920
4179,38998,63,0.1140,476.4060
4180,38998,63,0.1140,476.5200
4181,38998,63,0.1140,476.6340
4182,38998,63,0.1140,476.7480
4183,39061,63,0.1140,476.8620
4184,39061,63,0.1140,476.9760
4185,39061,63,0.1140,477.0900
4186,39061,63,0.1140,477.2040
4187,39061,63,0.1140,477.3180
4188,39061,63,0.1140,477.4320
4189,39061,63,0.1140,477.5460
4190,39124,63,0.1140,477.6600
4191,39124,63,0.1140,477.7740
4192,39124,63,0.1140,477.8880
4193,39124,63,0.1140,478.0020
4194,39124,63,0.1140,478.1160
4195,39124,63,0.1140,478.2300
4196,39124,63,0.1140,478.3440
4197,39187,63,0.1140,478.4580
4198,39187,63,0.1140,478.5720
4199,39187,63,0.1140,478.6860
4200,39187,63,0.1140,478.8000
4201,39187,63,0.1140,478.9140
4202,39187,63,0.1140,479.0280
4203,39187,63,0.1140,479.1420
4204,39250,63,0.1140,479.2560
4205,39250,63,0.1140,479.3700
4206,39250,63,0.1140,479.4840
4207,39250,63,0.1140,479.5980
4208,39250,63,0.1140,479.7120
4209,39250,63,0.1140,479.8260
4210,39250,63,0.1140,479.9400
4211,39313,63,0.1140,480.0540
4212,39313,63,0.1140,480.1680
4213,39313,63,0.1140,480.2820
4214,39313,63,0.1140,480.3960
4215,39313,63,0.1140,480.5100
4216,39313,63,0.1140,480.6240
4217,39376,63,0.1140,480.7380
4218,39376,63,0.1140,480.8520
4219,39376,63,0.1140,480.9660
4220,39376,63,0.1140,481.0800
4221,39376,63,0.1140,481.1940
4222,39376,63,0.1140,481.3080
4223,39376,63,0.1140,481.4220
4224,39439,63,0.1140,481.5360
4225,39439,63,0.1140,481.6500
4226,39439,63,0.1140,481.7640
4227,39439,63,0.1140,481.8780
4228,39439,63,0.1140,481.9920
4229,39439,63,0.1140,482.1060
4230,39439,63,0.1140,482.2200
4231,39502,63,0.1140,482.3340
4232,39502,63,0.1140,482.4480
4233,39502,63,0.1140,482.5620
4234,39502,63,0.1140,482.6760
4235,39502,63,0.1140,482.7900
4236,39502,63,0.1140,482.9040
4237,39502,63,0.1140,483.0180
4238,39565,63,0.1140,483.1320
4239,39565,63,0.1140,483.2460
4240,39565,63,0.1140,483.3600
4241,39565,63,0.1140,483.4740
4242,39565,63,0.1140,483.5880
4243,39565,63,0.1140,483.7020
4244,39565,63,0.1140,483.8160
4245,39628,63,0.1140,483.9300
4246,39628,63,0.1140,484.0440
4247,39628,63,0.1140,484.1580
4248,39628,63,0.1140,484.2720
4249,39628,63,0.1140,484.3860
4250,39628,63,0.1140,484.5000
4251,39691,63,0.1140,484.6140
4252,39691,63,0.1140,484.7280
4253,39691,63,0.1140,484.8420
4254,39691,63,0.1140,484.9560
4255,39691,63,0.1140,485.0700
4256,39691,63,0.1140,485.1840
4257,39691,63,0.1140,485.2980
4258,39754,63,0.1140,485.4120
4259,39754,63,0.1140,485.5260
4260,39754,63,0.1140,485.6400
4261,39754,63,0.1140,485.7540
4262,39754,63,0.1140,485.8680
4263,39754,63,0.1140,485.9820
4264,39754,63,0.1140,486.0960
4265,39817,63,0.1140,486.2100
4266,39817,63,0.1140,486.3240
4267,39817,63,0.1140,486.4380
4268,39817,63,0.1140,486.5520
4269,39817,63,0.1140,486.6660
4270,39817,63,0.1140,486.7800
4271,39817,63,0.1140,486.8940
4272,39880,63,0.1140,487.0080
4273,39880,63,0.1140,487.1220
4274,39880,63,0.1140,487.2360
4275,39880,63,0.1140,487.3500
4276,39880,63,0.1140,487.4640
4277,39880,63,0.1140,487.5780
4278,39880,63,0.1140,487.6920
4279,39943,63,0.1140,487.8060
4280,39943,63,0.1140,487.9200
4281,39943,63,0.1140,488.0340
4282,39943,63,0.1140,488.1480
4283,39943,63,0.1140,488.2620
4284,39943,63,0.1140,488.3760
4285,40006,14,0.1140,488.4900
4286,40006,14,0.1140,488.6040
4287,40006,14,0.1140,488.7180
4288,40006,14,0.1140,488.8320
4289,40006,14,0.1140,488.9460
4290,40006,14,0.1140,489.0600
4291,40006,14,0.1140,489.1740
4292,40020,0,0.1140,489.2880

summary
Total Energy Consumption (kWh),0.1359
Average Energy per Transaction (Wh/Tx),0.0034
